KIC,inv_r_gaia_K_MIST,inv_r_gaia_K_MIST_err,teff,teff_err,feh,feh_err,flags,Dnu,e_Dnu,numax,e_numax,Phase,fDnu_S16,Rseis_S16,e_Rseis_S16,fDnu_o,e_fDnu_o,fDnu,e_fDnu,Rseis_m,e_Rseis_m,Rseis_o,e_Rseis_o,Rseis,e_Rseis
7630743,0.2179105162847458,0.0047321546015992,4770.00976562,30.0,-0.00104905001353,0.0084880301728799,nan,14.1,0.042,171.3,0.86,1.0,0.9850350010009138,4.487279604662521,0.03769975046302973,0.9886278467143277,2.906765556365265e-05,0.9712710907233557,3.824713526778822e-06,4.375618311233553,0.017954828216799168,4.520073374211017,0.037975266374147866,4.3627540609096975,0.03665355269080341
7661609,0.0638903763900045,0.0017577738770986,4452.00634766,30.0,0.11003845185,0.0057596177793999,nan,2.721,0.019,22.71,0.55,1.0,0.971920668845235,15.02452009124201,0.42307219922632894,0.976720459351506,3.937312569596285e-05,0.9535823496597309,0.0007250901823501188,14.480455481301995,0.222364322588259,15.173282471936144,0.42726116680600545,14.462899911393228,0.40725765851717083
7667124,0.0829897786394938,0.0026568814238489,4474.74853516,30.0,-0.197391554713,0.00672828964889,nan,3.164,0.016,25.34,0.43,1.0,0.9651433024053191,12.257520140205695,0.24560344942825416,0.9779212470920954,0.0041150779622206035,0.9485033674990878,0.0025528916711451966,11.862077936629241,0.2756421454517044,12.58423376432137,0.2521497974774664,11.838502419584028,0.23720760782415307
7667757,0.1115524154008793,0.0043008793362622,4813.47363281,30.0,-0.316841542721,0.00789260305464,nan,5.477,0.01,52.74,0.52,1.0,0.97410834414958,8.994965543155889,0.09864116030875221,0.9775982742309657,0.0029136551943149125,0.9576977590567585,0.0029670685008839626,8.749136839638654,0.17625252179446438,9.059533380182144,0.09934922820877239,8.694446099446406,0.09534558496934478
7668520,0.0594159462897219,0.0016714465440606,4533.44042969,30.0,-0.164451554418,0.006611042656,nan,2.289,0.061,17.85,0.43,0.0,0.9711612925559711,16.812966806636116,0.9849552045113649,0.9828563699572936,0.008689214476559737,0.9552385558917406,0.007724636876552227,16.578370700255785,1.6450722987992794,17.220340717251982,1.0088204186676715,16.266170245343826,0.9529221835075298
7670489,0.0979317762758982,0.0025051015175467,4563.59179688,30.0,-0.2592215538019999,0.0069402167573599,nan,4.072,0.01,35.41,0.61,1.0,0.966004253126799,10.462197048611076,0.1905410005394669,0.97716681665822,0.0024322748997776533,0.9515105963824501,0.0017979395381204077,10.147012911160266,0.15424617239243865,10.705383736609116,0.19496999711004645,10.15060847302204,0.18486624611899993
7672292,0.1206966056009337,0.0027788740391735,4585.99902344,30.0,-0.0722495466471,0.0063210199587,nan,5.589,0.013,53.26,0.58,1.0,0.9689798447848611,8.425204361911577,0.10350694652961473,0.9753562407423721,3.230817091637306e-08,0.9541217926400618,4.201156977856613e-09,8.118201987831698,1.1240169426329771e-06,8.53645373463567,0.10487368879239745,8.168806102553164,0.10035699315380414
7674224,0.176567965501017,0.0033649775268819,4773.12304688,30.0,0.20732845366,0.00567227555439,nan,10.725,0.012,129.92,0.74,1.0,0.9865395841444785,5.9021846391547825,0.0406033311713373,0.9830566840608622,0.000439383763864043,0.9696064303601497,0.0006164673110889418,5.678728895245896,0.041061644944103026,5.860583809819687,0.04031714353849207,5.701311030401307,0.039221446639008097
7677194,0.1021539091096083,0.0020403602547236,4702.5390625,30.0,0.0554444529115999,0.0060175061225899,nan,5.275,0.011,53.38,1.12,1.0,0.9779480349899343,9.777603887158893,0.21147623847640792,0.9741379504030029,0.00026554232745790163,0.9580534192341675,0.0005485035295089702,9.136309408514192,0.037138776877891466,9.70156522919,0.2098316259975598,9.383834348288998,0.20295954032951746
7678025,0.0546966022518221,0.0021776448564976,4687.64746094,30.0,-0.282671540976,0.00710584642366,nan,2.198,0.035,15.63,0.97,0.0,0.9686735897274577,16.15239871022285,1.1278886297118254,0.9715715283207907,0.005842610806176207,0.9474688967943765,0.004739830622323804,15.759358668099692,0.9710129631600353,16.249188129917187,1.1346472349139465,15.452972510597956,1.0790491432657539
7679756,0.212346695022796,0.0045095072997635,5008.73632812,30.0,-0.323211550713,0.00805759429932,nan,14.898,0.02,193.29,1.2,1.0,0.9887900684605746,4.683028031160065,0.03464184003232248,0.9941272956410002,0.001332694878688978,0.9756067163887335,0.0004784597302826543,4.498438728399312,0.04152214347014782,4.733719966346929,0.035016824315565645,4.5589846398851845,0.03372425182037519
7687390,0.1403132620421637,0.002655697113814,4714.85302734,30.0,0.131298452616,0.00580853689462,nan,7.698,0.013,84.0,0.48,1.0,0.9808174227095172,7.276707711921725,0.05356274897031047,0.9799785848299849,0.003140289467923718,0.9633857174072794,0.0013467166243849582,7.0115976145269014,0.015083208432200568,7.264266318179091,0.05347116974571338,7.020353709460966,0.05167576578712669
7691952,0.1417958786348924,0.0032968350493752,4913.42822266,30.0,-0.260641545057,0.0086013879627,nan,7.719,0.015,81.55,0.55,1.0,0.9832229718452647,7.207742451626577,0.060265909100727225,0.9848687983027987,0.00278804728364046,0.9665831259254709,0.0024807521761907037,7.018728352513437,0.04487698449783961,7.231892867360358,0.06046783734235417,6.965842405488556,0.05824331654975091
7698511,0.1192746518147174,0.0026377876345092,4873.78173828,30.0,-0.166501551867,0.00704294070601,nan,6.796,0.014,71.81,1.45,1.0,0.9821574124420553,8.137189999346546,0.16955277005919966,0.9794673362274569,1.3989314151530152e-08,0.9628753630360504,4.3973861219015475e-08,7.893379241253244,6.626471488857533e-06,8.092676393497209,0.16862525021786814,7.820822126382706,0.16296068492624055
7698688,0.1364072893542333,0.0029531304549777,4806.82568359,30.0,-0.200611546636,0.00700760260224,nan,7.67,0.014,83.19,0.68,1.0,0.9764008860212096,7.263851339656645,0.06886496566867042,0.9873893593590686,0.0026844079582368785,0.966796893437589,0.0021269322339623753,7.054682790377421,0.0754729521686941,7.428266959829544,0.0704237084772939,7.121657939497353,0.06751690068738131
7701048,0.0849260641292443,0.0023844406345361,4684.72412109,30.0,0.182698458433,0.00562860583887,nan,4.189,0.013,42.36,0.49,1.0,0.9814964318501669,12.36960200013866,0.16714216085444603,0.9798007050533601,0.001532679781185875,0.9640681626448321,0.0020014019589825183,11.65892468949879,0.2624859895124336,12.326897115453436,0.16656511830245058,11.934212260837427,0.16125903043199216
7728958,0.1675368668531396,0.0039816248125433,4695.61425781,30.0,-0.2705315351489999,0.0111802862957,nan,8.983,0.018,95.61,0.63,1.0,0.9680316154726536,5.912713595233576,0.04935742670355118,0.9857217547835843,0.0015186487559857853,0.9627951726171118,0.0024686391771305827,5.754368654672168,0.09001457465436635,6.130790037407247,0.051177858530155315,5.848918477382623,0.04882488562868647
7730215,0.1655228503473471,0.0044097129590135,4855.03320312,30.0,-0.153861552477,0.00695314863697,nan,9.754,0.015,110.53,0.68,1.0,0.9824534042095951,6.0720554401820985,0.04578444464958239,0.9829428213865202,4.480277759899565e-09,0.9666789908863851,1.2553271089288387e-08,5.941668043237422,3.325013892219175e-06,6.078106634924204,0.045830071800629195,5.878633221669237,0.04432600459666417
7732255,0.1184987930613321,0.0021634462871971,4795.27880859,30.0,-0.124861553311,0.00672758044675,nan,6.023,0.013,61.92,0.55,1.0,0.9775005513123711,8.777022461396463,0.09092463475013354,0.9781219485308358,0.0022718890703812278,0.9605805884316745,0.0021448077471594162,8.370698198257973,0.14508229203438638,8.788185116796157,0.09104027309668249,8.475801944830145,0.087804172706371
7732335,0.1394389045074232,0.0028531344463952,4842.5,30.0,-0.1563615500929999,0.0069324178621199,nan,7.608,0.016,82.1,1.19,1.0,0.9806055567388382,7.3760983470086625,0.11364394412263897,0.9786258404346326,0.0030869591574235744,0.9614548130738929,0.0023472910669598,6.976778549244876,0.035493311575896414,7.346345625962856,0.11318554234856319,7.090808465880213,0.10924846757332421
7733106,0.1919578935197018,0.0043025747056258,4881.70654297,30.0,-0.0169155504555,0.0079524461179999,nan,13.026,0.021,169.26,0.99,1.0,0.9871834917490555,5.278552271837905,0.038806652827563015,0.9927828953960496,0.00145870688016414,0.9773762092343735,0.0005670490465725098,5.152590116327059,0.015667757133140725,5.338603051653758,0.03924813178700634,5.174192534995764,0.03803942502186038
7747060,0.097845349551593,0.0034914571669595,4864.45410156,30.0,0.0537604503334,0.00730784377083,nan,4.684,0.077,47.62,1.73,2.0,0.987057268425268,11.461947367505811,0.562719726195572,0.975111260072882,0.0050490747980763695,0.9619543333418615,0.00453517165267181,10.979170250313297,0.4521457784237768,11.186186378561933,0.549181350628272,10.886358168943598,0.5344614044784187
7749249,0.1228199095683356,0.0034137018989807,4703.41113281,30.0,0.0991444513202,0.00588877126575,nan,6.661,0.014,71.78,0.76,1.0,0.9788833485460706,8.262167111079465,0.0977399517332061,0.984408080053881,2.402473220364243e-09,0.9685030068708963,9.626558383768469e-09,8.254916179267767,8.123741777055216e-07,8.355692180748163,0.09884633649550473,8.087867722168987,0.09567802129410952
7750700,0.0764992232216964,0.0029869758642895,4591.96875,30.0,-0.2844115495679999,0.00765266641974,nan,2.904,0.021,22.2,0.42,1.0,0.9653604943429273,12.919309170680885,0.3105391481892067,0.9730162968191334,0.007703409460935007,0.9457837437488484,0.006204449200507556,12.238226073638321,0.28909311352220346,13.125035164159549,0.31548414748686465,12.40063535904435,0.2980718775692584
7762104,0.20238073565209,0.0046529483461676,4903.47265625,30.0,0.131438449025,0.0078027532436,nan,14.655,0.023,196.96,1.09,1.0,0.9920205635127398,4.911347383499465,0.034671726501712005,0.9901694088809238,1.5702829203601e-08,0.9769643507180247,3.16991363713548e-08,4.6765075673027,2.7384284408960013e-06,4.8930348987250865,0.03454244925575763,4.763396543005653,0.033627265445152654
7762794,0.1411509357438422,0.0032050725766084,4967.06689453,30.0,-0.218961551785,0.00866183359176,nan,8.742,0.014,99.12,0.81,1.0,0.9871191272611258,6.921972393340621,0.06425091353964583,0.9866152129258623,0.002187133868479907,0.9690818396731151,0.002238067554601042,6.624079692114723,0.16043458156330814,6.914907003346801,0.06418533139978444,6.671317938661884,0.06192429667659906
7771045,0.1993891729494463,0.004475898256241,4934.5234375,30.0,-0.0076825497672,0.00788284651935,nan,13.944,0.017,183.35,0.99,1.0,0.9906870766670228,5.052459075543889,0.033643669937204655,0.9894779334846577,2.233990142874731e-08,0.976031527586406,7.630175380413107e-09,4.887621751183053,2.432888550618628e-06,5.0401334513322995,0.03356159520358594,4.9040794983449905,0.032655629569917896
7771441,0.117287937237667,0.0029200041081677,4640.03222656,30.0,0.150908455253,0.00567947188392,nan,5.952,0.014,60.53,0.36,1.0,0.9769202031653783,8.632260630235983,0.07115902911076569,0.9785638190189362,0.0017017769961388818,0.9599975181871288,0.0006998695839562363,8.253692371476749,0.13990236185606264,8.661331696130148,0.07139867303636706,8.33578649925117,0.06871507934823859
7798570,0.1481601692472272,0.0032626518934233,4650.34716797,30.0,-0.00354574993253,0.00614511268213,nan,7.791,0.017,81.3,0.66,1.0,0.9737931474975099,6.731026308236587,0.06572739376967232,0.9790162542692911,0.0010014773072719585,0.9610478380468463,0.0014717400816404158,6.624945571009082,0.10461957530793509,6.803425983947041,0.06643436500649463,6.5559838021104015,0.06401813173447457
7799762,0.0596489142906627,0.0017297709265386,4520.70800781,30.0,-0.163691550493,0.00660808337852,nan,2.26,0.012,16.73,0.45,1.0,0.9682578144327197,16.045946776955823,0.46706487589379586,0.967849744488842,0.0043841392977853055,0.941220379192925,0.0032710174200654696,14.671850368555978,0.4569144066118227,16.032424575097263,0.4666712720995997,15.162330878624108,0.4413446142209359
7799904,0.1518569095026245,0.0031209920905517,4762.98144531,30.0,-0.578931570053,0.00835849996656,nan,7.865,0.015,78.43,0.6,1.0,0.9633425343348552,6.310833364035318,0.05749164410854426,0.9890962871927518,0.001633162556741563,0.9612509582572812,0.0007427270152058907,6.279161783173604,0.0035683407496605035,6.652768082218546,0.06060666679923616,6.283459385665894,0.05724226737310094
7808690,0.0771224276767844,0.0040025556502681,4484.34179688,30.0,-0.3095115423199999,0.0094646858051399,nan,2.443,0.02,18.16,0.27,1.0,0.9654412376207273,14.759477697273697,0.33013981724893865,0.9789162635603449,0.007302132498355929,0.9489175861623708,0.0060402028566213795,14.640651606180318,0.5014716369860004,15.17436011324946,0.3394199020730336,14.258580422686618,0.3189357531157468
7809050,0.147580526562855,0.0059989037847175,4974.29492188,30.0,-0.226751551032,0.0094835422933099,nan,9.052,0.015,105.33,0.68,1.0,0.9870711111697281,6.864780839620799,0.053946751889866515,0.9879769119325652,4.257202979029984e-09,0.9718571914032914,3.253267449876418e-08,6.647315628572899,7.348246708893669e-06,6.877385760843943,0.054045807427647356,6.654795267262414,0.05229658419520561
7811522,0.0855497001490576,0.0021384297880975,4525.09814453,30.0,-0.366971552372,0.0073255286552,nan,3.363,0.016,27.17,0.37,1.0,0.9637732245887621,11.665427352193433,0.19761738533228143,0.9797391886964794,0.002774718866223158,0.9483148039168541,0.0017754991191629155,11.397460545996246,0.15665718167526954,12.055130045777842,0.20421911753102662,11.294213696396357,0.1913288654312542
7818152,0.1271530823747564,0.0037144931840401,4812.52832031,30.0,-0.0341895483434,0.00694757094607,nan,7.36,0.016,80.77,0.7,1.0,0.9817815111962592,7.748396506998895,0.07891509544977574,0.9812888342223904,1.3106927765349496e-09,0.9651495246066566,8.2842466775368e-09,7.481136139690247,2.2928269891586694e-06,7.740621867401241,0.07883591307631532,7.4880949100404735,0.07626400172333206
7821913,0.0709708420858072,0.0038744541394987,4526.64111328,30.0,-0.17148154974,0.00751395290717,nan,2.86,0.022,22.35,0.67,1.0,0.9669857912971869,13.359023481900593,0.45230215350827047,0.9767205085527282,0.004700080409785423,0.949562082344363,0.003705824892952292,12.992777253632811,0.6233938185820991,13.629349913809811,0.4614547107643006,12.88193953022909,0.4361493187567175
7831348,0.0900069994773817,0.0022189318140804,4732.86621094,30.0,-0.333491533995,0.00734919076785,nan,4.07,0.012,35.9,0.59,1.0,0.9697203091526,10.89586619961116,0.1933551417893902,0.9761183463654524,0.0009797826176697333,0.953214749217003,0.0007476468424696958,10.643995332555106,0.1512590696723901,11.040118373732819,0.19591500248056834,10.52810690448659,0.18682898321232225
7833657,0.1389017194753534,0.0027241180461224,4898.54833984,30.0,-0.1917015463109999,0.00719712302089,nan,8.115,0.014,91.11,0.68,1.0,0.9830606163440418,7.272510006124316,0.06381014436218947,0.9839477907307628,0.0018213432634052173,0.9680484535701555,0.0011647603025418118,7.183783109806486,0.10780362624767026,7.285642250120735,0.06392536873238702,7.05209125126785,0.06187615560786933
7846870,0.0642830491842859,0.0017639118995763,4400.95654297,30.0,0.3919084370139999,0.00500498013571,nan,2.622,0.022,19.92,0.66,0.0,0.9695570107708414,14.042525991999211,0.5237290209415936,0.9581963901178407,0.008102481938317585,0.9434219968610974,0.0076322566054145,13.388022350785288,0.7290695137788727,13.715372115522134,0.5115275139248212,13.295679278633843,0.49587468061798307
7868532,0.135569395467717,0.0028467289811405,4550.60058594,30.0,0.365148454905,0.0050596185028599,nan,7.042,0.012,74.67,0.76,1.0,0.9762272299011987,7.523004791667151,0.08447056478226583,0.9761475754599029,5.9574347677227024e-09,0.9619414452589506,5.9586853784487914e-09,7.210349041908877,2.2797902232696288e-08,7.521777175231304,0.08445678073499435,7.3044374989267595,0.08201642535633304
7871690,0.1357904793029128,0.0042390133800421,4685.12890625,30.0,-0.285781562328,0.00714611168951,nan,7.085,0.011,71.47,0.49,1.0,0.9674396444283682,7.088488523142478,0.057977333458251665,0.9781491167643201,0.003146523871471907,0.9567756113150278,0.002475397453145678,6.876602962046498,0.051423549475914765,7.2462950647683355,0.059268046204116395,6.933077786661018,0.056706216200664065
